met_file,parameter,value,section,title,statistic%,control_EAB,control_LPZ,EAB,LPZ,delta_EAB,delta_LPZ,pct_EAB,pct_LPZ
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,3750.0,overall_site,8-24 Hr  Avg. X/Qs  ,50.0,6.064500666980166e-06,3.091877715633018e-06,6.064500666980166e-06,2.563151610956993e-06,0.0,-5.28726104676025e-07,0.0,-17.10048563701931
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,3750.0,overall_site,1-4 Day  Avg. X/Qs  ,0.5,6.0760714404750615e-05,2.8292122806305997e-05,6.0760714404750615e-05,2.1743073375546373e-05,0.0,-6.549049430759624e-06,0.0,-23.14796056696005
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,3750.0,overall_site,1-4 Day  Avg. X/Qs  ,5.0,2.287617462570779e-05,1.079764206224354e-05,2.287617462570779e-05,8.387720299651846e-06,0.0,-2.4099217625916936e-06,0.0,-22.318963239377457
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,3750.0,overall_site,1-4 Day  Avg. X/Qs  ,50.0,4.116642230655998e-06,1.92293327927473e-06,4.116642230655998e-06,1.5581177876811125e-06,0.0,-3.648154915936175e-07,0.0,-18.971822658933565
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,3750.0,overall_site,4-30 Day Avg. X/Qs  ,0.5,3.8632664654869586e-05,1.7864354958874173e-05,3.8632664654869586e-05,1.3536557162296958e-05,0.0,-4.327797796577215e-06,0.0,-24.22588336685153
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,3750.0,overall_site,4-30 Day Avg. X/Qs  ,5.0,1.6767777196946554e-05,9.212167242367286e-06,1.6767777196946554e-05,7.197334070951911e-06,0.0,-2.0148331714153755e-06,0.0,-21.871435009875224
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,3750.0,overall_site,4-30 Day Avg. X/Qs  ,50.0,3.748622702914872e-06,1.6899992942853714e-06,3.748622702914872e-06,1.3597560837297351e-06,0.0,-3.302432105556363e-07,0.0,-19.541026536066223
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,3750.0,overall_site,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.774192182641855e-07,5.605541559816629e-07,2.2078977224282426e-07,0.0,-5.662944602136122e-08,0.0,-20.41294989427631
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,0-2 Hr   Avg. X/Qs  ,0.5,4.1753395635169e-05,1.816228177631274e-05,4.1753395635169e-05,1.5035198885016143e-05,0.0,-3.1270828912965953e-06,0.0,-17.217456098357307
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,0-2 Hr   Avg. X/Qs  ,5.0,8.405516382481437e-06,5.310124379320769e-06,8.405516382481437e-06,4.3666364035743754e-06,0.0,-9.434879757463932e-07,0.0,-17.767718952509306
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,0-2 Hr   Avg. X/Qs  ,50.0,1.0000000116860974e-07,1.0000000116860974e-07,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.0,0.0,0.0
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,0-8 Hr   Avg. X/Qs  ,0.5,2.1532548998948187e-05,8.930775948101655e-06,2.1532548998948187e-05,7.0826504270371515e-06,0.0,-1.8481255210645031e-06,0.0,-20.6938963848639
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,0-8 Hr   Avg. X/Qs  ,5.0,5.9646099543897435e-06,3.2551370168221183e-06,5.9646099543897435e-06,2.6804200388141908e-06,0.0,-5.747169780079275e-07,0.0,-17.65569237294363
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,0-8 Hr   Avg. X/Qs  ,50.0,2.9106297461112263e-07,1.0000000116860974e-07,2.9106297461112263e-07,1.0000000116860974e-07,0.0,0.0,0.0,0.0
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,8-24 Hr  Avg. X/Qs  ,0.5,1.3253818906378001e-05,9.580401638231706e-06,1.3253818906378001e-05,6.505541932710912e-06,0.0,-3.074859705520794e-06,0.0,-32.0953110488626
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,8-24 Hr  Avg. X/Qs  ,5.0,3.735530526682851e-06,1.842253482209344e-06,3.735530526682851e-06,1.4587185432901606e-06,0.0,-3.8353493891918333e-07,0.0,-20.818792995805584
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,8-24 Hr  Avg. X/Qs  ,50.0,4.3452595832604857e-07,2.707088810893765e-07,4.3452595832604857e-07,2.0451270188459603e-07,0.0,-6.619617920478049e-08,0.0,-24.45290266739544
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,1-4 Day  Avg. X/Qs  ,0.5,8.22584297566209e-06,6.706772637699032e-06,8.22584297566209e-06,4.403059392643627e-06,0.0,-2.3037132450554054e-06,0.0,-34.34905832510473
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,1-4 Day  Avg. X/Qs  ,5.0,1.6827593753987458e-06,7.811587465766934e-07,1.6827593753987458e-06,5.856345524080098e-07,0.0,-1.955241941686836e-07,0.0,-25.030020469659714
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,1-4 Day  Avg. X/Qs  ,50.0,4.3183518982914393e-07,2.3443159591352014e-07,4.3183518982914393e-07,1.789617414260647e-07,0.0,-5.546985448745545e-08,0.0,-23.661424250986123
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,4-30 Day Avg. X/Qs  ,0.5,7.26734651834704e-06,3.076478833463625e-06,7.26734651834704e-06,2.1344192191463662e-06,0.0,-9.420596143172588e-07,0.0,-30.621358550243944
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,4-30 Day Avg. X/Qs  ,5.0,1.314887299486145e-06,7.607205816384521e-07,1.314887299486145e-06,5.314767008712806e-07,0.0,-2.292438807671715e-07,0.0,-30.13509642047838
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,4-30 Day Avg. X/Qs  ,50.0,3.931494347853004e-07,2.0996158411890065e-07,3.931494347853004e-07,1.600273407120767e-07,0.0,-4.993424340682395e-08,0.0,-23.78256175593833
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,max_sector,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.774192182641855e-07,5.605541559816629e-07,2.0607626538549084e-07,0.0,-7.134295287869463e-08,0.0,-25.716658465512275
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,0-2 Hr   Avg. X/Qs  ,0.5,0.0002536626998335123,0.00011450897000031546,0.0002536626998335123,8.238568261731416e-05,0.0,-3.21232873830013e-05,0.0,-28.053075128448718
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,0-2 Hr   Avg. X/Qs  ,5.0,4.2017902160296217e-05,1.8849332263926044e-05,4.2017902160296217e-05,1.5462454030057415e-05,0.0,-3.3868782338686287e-06,0.0,-17.968160285181323
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,0-2 Hr   Avg. X/Qs  ,50.0,7.404187726933742e-06,4.330302999733249e-06,7.404187726933742e-06,3.441370154178003e-06,0.0,-8.889328455552459e-07,0.0,-20.5281904201624
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,0-8 Hr   Avg. X/Qs  ,0.5,0.00016166036948561668,7.960024959174916e-05,0.00016166036948561668,5.829037036164664e-05,0.0,-2.1309879230102524e-05,0.0,-26.771121120091774
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,0-8 Hr   Avg. X/Qs  ,5.0,3.8753703847760335e-05,1.8961791283800267e-05,3.8753703847760335e-05,1.4539870790031273e-05,0.0,-4.421920493768994e-06,0.0,-23.320162254643094
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,0-8 Hr   Avg. X/Qs  ,50.0,8.525292287231423e-06,4.720014203485334e-06,8.525292287231423e-06,3.7319655348255765e-06,0.0,-9.880486686597578e-07,0.0,-20.93317151313161
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,8-24 Hr  Avg. X/Qs  ,0.5,0.00011911911860806867,5.529875124921091e-05,0.00011911911860806867,3.954617204726674e-05,0.0,-1.5752579201944172e-05,0.0,-28.486319936870103
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,8-24 Hr  Avg. X/Qs  ,5.0,2.8961743737454526e-05,1.4056819054530933e-05,2.8961743737454526e-05,1.0512338121770881e-05,0.0,-3.5444809327600524e-06,0.0,-25.215384213241048
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,8-24 Hr  Avg. X/Qs  ,50.0,6.064500666980166e-06,3.091877715633018e-06,6.064500666980166e-06,2.419291149635683e-06,0.0,-6.725865659973351e-07,0.0,-21.753336575914116
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,1-4 Day  Avg. X/Qs  ,0.5,6.0760714404750615e-05,2.8292122806305997e-05,6.0760714404750615e-05,1.995929233089555e-05,0.0,-8.332830475410447e-06,0.0,-29.452828734198594
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,1-4 Day  Avg. X/Qs  ,5.0,2.287617462570779e-05,1.079764206224354e-05,2.287617462570779e-05,7.851947884773836e-06,0.0,-2.9456941774697043e-06,0.0,-27.280902260781616
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,1-4 Day  Avg. X/Qs  ,50.0,4.116642230655998e-06,1.92293327927473e-06,4.116642230655998e-06,1.4579386515833903e-06,0.0,-4.649946276913397e-07,0.0,-24.18152687371041
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,4-30 Day Avg. X/Qs  ,0.5,3.8632664654869586e-05,1.7864354958874173e-05,3.8632664654869586e-05,1.247280124516692e-05,0.0,-5.391553713707253e-06,0.0,-30.18051156125837
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,4-30 Day Avg. X/Qs  ,5.0,1.6767777196946554e-05,9.212167242367286e-06,1.6767777196946554e-05,6.727076197421411e-06,0.0,-2.485091044945875e-06,0.0,-26.97618247220696
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,4-30 Day Avg. X/Qs  ,50.0,3.748622702914872e-06,1.6899992942853714e-06,3.748622702914872e-06,1.2763910035573645e-06,0.0,-4.13608290728007e-07,0.0,-24.473873576551064
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4000.0,overall_site,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.774192182641855e-07,5.605541559816629e-07,2.0607626538549084e-07,0.0,-7.134295287869463e-08,0.0,-25.716658465512275
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,0-2 Hr   Avg. X/Qs  ,0.5,4.1753395635169e-05,1.816228177631274e-05,4.1753395635169e-05,1.3712266081711277e-05,0.0,-4.450015694601461e-06,0.0,-24.501413145154345
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,0-2 Hr   Avg. X/Qs  ,5.0,8.405516382481437e-06,5.310124379320769e-06,8.405516382481437e-06,4.182935754215578e-06,0.0,-1.127188625105191e-06,0.0,-21.227160506725692
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,0-2 Hr   Avg. X/Qs  ,50.0,1.0000000116860974e-07,1.0000000116860974e-07,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.0,0.0,0.0
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,0-8 Hr   Avg. X/Qs  ,0.5,2.1532548998948187e-05,8.930775948101655e-06,2.1532548998948187e-05,6.6420652728993446e-06,0.0,-2.28871067520231e-06,0.0,-25.62723204010961
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,0-8 Hr   Avg. X/Qs  ,5.0,5.9646099543897435e-06,3.2551370168221183e-06,5.9646099543897435e-06,2.5508559247100493e-06,0.0,-7.04281092112069e-07,0.0,-21.635989160285337
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,0-8 Hr   Avg. X/Qs  ,50.0,2.9106297461112263e-07,1.0000000116860974e-07,2.9106297461112263e-07,1.0000000116860974e-07,0.0,0.0,0.0,0.0
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,8-24 Hr  Avg. X/Qs  ,0.5,1.3253818906378001e-05,9.580401638231706e-06,1.3253818906378001e-05,6.491544354503276e-06,0.0,-3.08885728372843e-06,0.0,-32.24141743078898
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,8-24 Hr  Avg. X/Qs  ,5.0,3.735530526682851e-06,1.842253482209344e-06,3.735530526682851e-06,1.3857811609341297e-06,0.0,-4.564723212752142e-07,0.0,-24.77793233577089
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,8-24 Hr  Avg. X/Qs  ,50.0,4.3452595832604857e-07,2.707088810893765e-07,4.3452595832604857e-07,1.916491498832329e-07,0.0,-7.905973120614362e-08,0.0,-29.204705397175896
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,1-4 Day  Avg. X/Qs  ,0.5,8.22584297566209e-06,6.706772637699032e-06,8.22584297566209e-06,4.043723947688704e-06,0.0,-2.663048690010328e-06,0.0,-39.70685803543162
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,1-4 Day  Avg. X/Qs  ,5.0,1.6827593753987458e-06,7.811587465766934e-07,1.6827593753987458e-06,5.507651508196432e-07,0.0,-2.303935957570502e-07,0.0,-29.493825264930372
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,1-4 Day  Avg. X/Qs  ,50.0,4.3183518982914393e-07,2.3443159591352014e-07,4.3183518982914393e-07,1.6825923410124233e-07,0.0,-6.617236181227781e-08,0.0,-28.226724966155263
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,4-30 Day Avg. X/Qs  ,0.5,7.26734651834704e-06,3.076478833463625e-06,7.26734651834704e-06,1.9466131107037654e-06,0.0,-1.1298657227598596e-06,0.0,-36.72593844852853
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,4-30 Day Avg. X/Qs  ,5.0,1.314887299486145e-06,7.607205816384521e-07,1.314887299486145e-06,4.902818204755022e-07,0.0,-2.7043876116294996e-07,0.0,-35.550341043813305
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,4-30 Day Avg. X/Qs  ,50.0,3.931494347853004e-07,2.0996158411890065e-07,3.931494347853004e-07,1.5068221159708628e-07,0.0,-5.9279372521814366e-08,0.0,-28.233437450274057
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,max_sector,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.774192182641855e-07,5.605541559816629e-07,1.9295487163617508e-07,0.0,-8.446434662801039e-08,0.0,-30.44646551760349
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,0-2 Hr   Avg. X/Qs  ,0.5,0.0002536626998335123,0.00011450897000031546,0.0002536626998335123,7.830037066014484e-05,0.0,-3.620859934017062e-05,0.0,-31.620753675516312
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,0-2 Hr   Avg. X/Qs  ,5.0,4.2017902160296217e-05,1.8849332263926044e-05,4.2017902160296217e-05,1.4507402738672681e-05,0.0,-4.341929525253363e-06,0.0,-23.034924868733793
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,0-2 Hr   Avg. X/Qs  ,50.0,7.404187726933742e-06,4.330302999733249e-06,7.404187726933742e-06,3.2527761959499912e-06,0.0,-1.0775268037832575e-06,0.0,-24.88340432181384
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,0-8 Hr   Avg. X/Qs  ,0.5,0.00016166036948561668,7.960024959174916e-05,0.00016166036948561668,5.498708924278617e-05,0.0,-2.4613160348962992e-05,0.0,-30.92095875980046
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,0-8 Hr   Avg. X/Qs  ,5.0,3.8753703847760335e-05,1.8961791283800267e-05,3.8753703847760335e-05,1.3734191270486917e-05,0.0,-5.227600013313349e-06,0.0,-27.569125379939575
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,0-8 Hr   Avg. X/Qs  ,50.0,8.525292287231423e-06,4.720014203485334e-06,8.525292287231423e-06,3.5364398627280025e-06,0.0,-1.1835743407573318e-06,0.0,-25.0756521004399
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,8-24 Hr  Avg. X/Qs  ,0.5,0.00011911911860806867,5.529875124921091e-05,0.00011911911860806867,3.703124093590304e-05,0.0,-1.8267510313307866e-05,0.0,-33.034218496151915
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,8-24 Hr  Avg. X/Qs  ,5.0,2.8961743737454526e-05,1.4056819054530933e-05,2.8961743737454526e-05,9.853855772234965e-06,0.0,-4.202963282295968e-06,0.0,-29.89981777521158
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,8-24 Hr  Avg. X/Qs  ,50.0,6.064500666980166e-06,3.091877715633018e-06,6.064500666980166e-06,2.286732069478603e-06,0.0,-8.051456461544149e-07,0.0,-26.040669140421446
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,1-4 Day  Avg. X/Qs  ,0.5,6.0760714404750615e-05,2.8292122806305997e-05,6.0760714404750615e-05,1.843500285758637e-05,0.0,-9.857119948719628e-06,0.0,-34.840510258645516
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,1-4 Day  Avg. X/Qs  ,5.0,2.287617462570779e-05,1.079764206224354e-05,2.287617462570779e-05,7.362611540884245e-06,0.0,-3.4350305213592947e-06,0.0,-31.812783768510677
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,1-4 Day  Avg. X/Qs  ,50.0,4.116642230655998e-06,1.92293327927473e-06,4.116642230655998e-06,1.3754626024820027e-06,0.0,-5.474706767927273e-07,0.0,-28.470601798478214
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,4-30 Day Avg. X/Qs  ,0.5,3.8632664654869586e-05,1.7864354958874173e-05,3.8632664654869586e-05,1.162841454060981e-05,0.0,-6.235940418264363e-06,0.0,-34.90716811561472
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,4-30 Day Avg. X/Qs  ,5.0,1.6767777196946554e-05,9.212167242367286e-06,1.6767777196946554e-05,6.321822638710728e-06,0.0,-2.8903446036565583e-06,0.0,-31.37529451662251
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,4-30 Day Avg. X/Qs  ,50.0,3.748622702914872e-06,1.6899992942853714e-06,3.748622702914872e-06,1.2025259366055252e-06,0.0,-4.874733576798462e-07,0.0,-28.844589422504928
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4250.0,overall_site,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.774192182641855e-07,5.605541559816629e-07,1.9295487163617508e-07,0.0,-8.446434662801039e-08,0.0,-30.44646551760349
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,0-2 Hr   Avg. X/Qs  ,0.5,4.1753395635169e-05,1.816228177631274e-05,4.1753395635169e-05,1.2505735867307521e-05,0.0,-5.656545909005217e-06,0.0,-31.14446730136347
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,0-2 Hr   Avg. X/Qs  ,5.0,8.405516382481437e-06,5.310124379320769e-06,8.405516382481437e-06,3.9859028220234904e-06,0.0,-1.3242215572972782e-06,0.0,-24.93767495266585
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,0-2 Hr   Avg. X/Qs  ,50.0,1.0000000116860974e-07,1.0000000116860974e-07,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.0,0.0,0.0
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,0-8 Hr   Avg. X/Qs  ,0.5,2.1532548998948187e-05,8.930775948101655e-06,2.1532548998948187e-05,6.38132041785866e-06,0.0,-2.5494555302429944e-06,0.0,-28.546853543951155
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,0-8 Hr   Avg. X/Qs  ,5.0,5.9646099543897435e-06,3.2551370168221183e-06,5.9646099543897435e-06,2.4422590740869055e-06,0.0,-8.128779427352129e-07,0.0,-24.97215750164638
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,0-8 Hr   Avg. X/Qs  ,50.0,2.9106297461112263e-07,1.0000000116860974e-07,2.9106297461112263e-07,1.0000000116860974e-07,0.0,0.0,0.0,0.0
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,8-24 Hr  Avg. X/Qs  ,0.5,1.3253818906378001e-05,9.580401638231706e-06,1.3253818906378001e-05,5.960015187156387e-06,0.0,-3.620386451075319e-06,0.0,-37.78950599135371
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,8-24 Hr  Avg. X/Qs  ,5.0,3.735530526682851e-06,1.842253482209344e-06,3.735530526682851e-06,1.3315909654920688e-06,0.0,-5.106625167172751e-07,0.0,-27.719449122976126
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,8-24 Hr  Avg. X/Qs  ,50.0,4.3452595832604857e-07,2.707088810893765e-07,4.3452595832604857e-07,1.8020337222424132e-07,0.0,-9.05055088651352e-08,0.0,-33.4327815551992
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,1-4 Day  Avg. X/Qs  ,0.5,8.22584297566209e-06,6.706772637699032e-06,8.22584297566209e-06,3.935529548471095e-06,0.0,-2.771243089227937e-06,0.0,-41.320069114176775
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,1-4 Day  Avg. X/Qs  ,5.0,1.6827593753987458e-06,7.811587465766934e-07,1.6827593753987458e-06,5.149312869434652e-07,0.0,-2.6622745963322814e-07,0.0,-34.08109565436328
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,1-4 Day  Avg. X/Qs  ,50.0,4.3183518982914393e-07,2.3443159591352014e-07,4.3183518982914393e-07,1.583140516459025e-07,0.0,-7.611754426761763e-08,0.0,-32.46897841180792
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,4-30 Day Avg. X/Qs  ,0.5,7.26734651834704e-06,3.076478833463625e-06,7.26734651834704e-06,1.7753325209923787e-06,0.0,-1.3011463124712463e-06,0.0,-42.293361433803945
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,4-30 Day Avg. X/Qs  ,5.0,1.314887299486145e-06,7.607205816384521e-07,1.314887299486145e-06,4.5384061309050594e-07,0.0,-3.068799685479462e-07,0.0,-40.34069485631416
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,4-30 Day Avg. X/Qs  ,50.0,3.931494347853004e-07,2.0996158411890065e-07,3.931494347853004e-07,1.4180986340761592e-07,0.0,-6.815172071128472e-08,0.0,-32.45913817867301
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,max_sector,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.774192182641855e-07,5.605541559816629e-07,1.812028500580709e-07,0.0,-9.621636820611457e-08,0.0,-34.682661427763094
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,overall_site,0-2 Hr   Avg. X/Qs  ,0.5,0.0002536626998335123,0.00011450897000031546,0.0002536626998335123,7.1410795499105e-05,0.0,-4.309817450121045e-05,0.0,-37.637378539944706
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,overall_site,0-2 Hr   Avg. X/Qs  ,5.0,4.2017902160296217e-05,1.8849332263926044e-05,4.2017902160296217e-05,1.3843314263795037e-05,0.0,-5.006018000131007e-06,0.0,-26.55806545312776
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,overall_site,0-2 Hr   Avg. X/Qs  ,50.0,7.404187726933742e-06,4.330302999733249e-06,7.404187726933742e-06,3.120178917015437e-06,0.0,-1.2101240827178117e-06,0.0,-27.94548286326284
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,overall_site,0-8 Hr   Avg. X/Qs  ,0.5,0.00016166036948561668,7.960024959174916e-05,0.00016166036948561668,5.210197559790686e-05,0.0,-2.7498273993842304e-05,0.0,-34.54546202414495
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,overall_site,0-8 Hr   Avg. X/Qs  ,5.0,3.8753703847760335e-05,1.8961791283800267e-05,3.8753703847760335e-05,1.3035632946412079e-05,0.0,-5.926158337388188e-06,0.0,-31.253156670124916
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,overall_site,0-8 Hr   Avg. X/Qs  ,50.0,8.525292287231423e-06,4.720014203485334e-06,8.525292287231423e-06,3.35873119183816e-06,0.0,-1.3612830116471741e-06,0.0,-28.840654984512142
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,receptor_distance_max,4500.0,overall_site,8-24 Hr  Avg. X/Qs  ,0.5,0.00011911911860806867,5.529875124921091e-05,0.00011911911860806867,3.4634162147995085e-05,0.0,-2.0664589101215824e-05,0.0,-37.36899773394195
